source_task,source_arm,source_file,L,T,zeta,lam,N_c,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_within_var,n_nonfinite,n_distinct_anc_final,gess_final,ess_cum_final,ess_frac_mean,brentq_fallbacks
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00104.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301008,ok,1879.89,408,0.3222137781505767,0.041500384282120294,0,2,1.9998092833248782,1013.0770431988269,0.9886681059494478,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00105.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301009,ok,1868.17,408,0.38127340819571853,0.04834683477552048,0,5,2.214100804493338,1012.2961315215091,0.9885832095415118,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00106.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301010,ok,1871.42,408,0.3453460591393669,0.029692598816066174,0,3,1.0668772116893186,1012.5069444713102,0.9884338448942238,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00107.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301011,ok,1882.44,408,0.3363888949049523,0.0479082689483578,0,3,1.5410626315356308,1012.1838663027661,0.9888059371845762,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00108.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301012,ok,1882.61,408,0.39251955857016674,0.04270914106329589,0,4,2.4628682290712476,1013.516090545745,0.9887600150926993,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00109.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301013,ok,1870.79,408,0.3328012134891185,0.032000492203104546,0,3,2.487524138029198,1012.074079089442,0.9884043283257521,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00110.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301014,ok,1870.56,408,0.3430259201946888,0.03803909180079923,0,3,1.7398841820565152,1012.5418153410528,0.9885235498883949,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00111.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301015,ok,1788.56,408,0.37399106898162104,0.04724146274690614,0,3,1.4691905675974837,1012.0951808239697,0.9884717523636527,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00112.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301016,ok,1708.23,408,0.3814931993405326,0.04263792340214486,0,3,2.6974403827849662,1011.9432634240734,0.9884386668308653,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00113.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301017,ok,2061.3,408,0.3357793670687054,0.044729959792749074,0,4,3.3685725483645057,1012.6523568076719,0.988540437378376,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00114.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301018,ok,2054.38,408,0.3637914226872302,0.03695555753626851,0,2,1.6930648307219345,1013.136279766726,0.988542444398527,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00115.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301019,ok,2057.7,408,0.3306605065684422,0.05027566670566702,0,2,1.8681870011402508,1012.7767888451847,0.9885098216807822,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00116.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301020,ok,2038.2,408,0.31641637785472393,0.03414134439113803,0,3,1.9727058256920431,1011.8975063979339,0.9884981653050469,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00117.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301021,ok,2060.13,408,0.30667168023419283,0.03604810319050577,0,2,1.6174489811658364,1011.8666637741336,0.9885575391804173,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00118.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301022,ok,2059.53,408,0.3285035802914149,0.031103447537404523,0,3,1.8162003374059923,1012.0687052255789,0.9886470224013921,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00119.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301023,ok,2071.66,408,0.34240056363508686,0.03978124134083688,0,5,2.7441731438590984,1012.586707958228,0.9888296330463832,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00120.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301024,ok,1878.76,408,0.2962185294186046,0.029188851699899,0,2,1.343267368334751,1012.0060559121621,0.9885808298616326,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00121.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301025,ok,1898.95,408,0.37950352636525964,0.038794521565891256,0,1,1.0,1012.6670063034313,0.9887417216373515,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00122.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301026,ok,2039.23,408,0.35944998398912664,0.0423697333106482,0,1,1.0,1012.0888195152598,0.9883330897447712,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00123.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301027,ok,2072.11,408,0.36971750709492535,0.04623690524988044,0,1,1.0,1012.9593732097171,0.9885662724353652,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00124.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301028,ok,2054.13,408,0.3133856913962685,0.03558517816510619,0,1,1.0,1011.8892909741588,0.9887055006956417,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00125.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301029,ok,2054.49,408,0.33320688126629994,0.03267884600184605,0,2,1.089615269510857,1012.2835898787828,0.9884451443271222,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00126.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301030,ok,2074.6,408,0.37675868544595303,0.039086560826010995,0,2,1.760153089486848,1011.8822295642713,0.9886295925144517,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00127.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301031,ok,2052.5,408,0.3542559192578644,0.044624047300043976,0,2,1.6248930763032294,1012.5877519511218,0.9886296253386713,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00128.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301032,ok,2133.63,408,0.39895983827620585,0.04930031073080816,0,3,1.3661053251446782,1011.2231207878262,0.9885033914074838,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00129.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301033,ok,1893.34,408,0.3785645120968224,0.04372053985908179,0,2,1.2001062105716143,1012.3749813859006,0.9885008526788999,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00130.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301034,ok,1835.64,408,0.36024886202027084,0.04954489508012174,0,2,1.937444569266245,1012.7167550294413,0.9886361652139088,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00131.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301035,ok,1851.25,408,0.3413495208929458,0.03866627125174449,0,2,1.4964564310852198,1012.6149161846186,0.9887030858871216,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00132.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301036,ok,1836.61,408,0.34945822218419464,0.045126005217160016,0,2,1.8699927595418895,1011.5758513176711,0.988385234307147,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00133.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301037,ok,1825.73,408,0.3545631637943906,0.04697022733870515,0,1,1.0,1012.5089341555414,0.9885853520592753,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00134.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301038,ok,2051.82,408,0.3601893283225805,0.04756918652937388,0,3,2.0233405372028406,1012.6379914438272,0.9887028397997383,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00135.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301039,ok,2051.87,408,0.35296508915842356,0.04198913963834989,0,3,1.9697930599179454,1012.3294806518448,0.9884201944553743,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00136.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301040,ok,2037.66,408,0.35458791865159917,0.0374255866626103,0,5,1.7743603627995126,1013.6606660363153,0.988564424743224,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00137.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301041,ok,2034.97,408,0.3481073470269027,0.04794201737388642,0,2,1.6421718634989741,1011.6819263482379,0.9885733122000108,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00138.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301042,ok,2060.31,408,0.3873605249000235,0.041092143501737406,0,2,1.4079835001933572,1012.9808474600111,0.9888080220916994,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00139.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301043,ok,2060.81,408,0.3862256608589665,0.04816143559556773,0,2,1.9720083501024956,1012.0313845121419,0.9886238721476233,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00140.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301044,ok,2037.25,408,0.35197593385658443,0.04589075652465655,0,1,1.0,1012.8693406940756,0.9885625071124404,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00141.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301045,ok,1981.5,408,0.36257143942223413,0.05243074599087637,0,2,1.8476914781517728,1011.5846390304092,0.9885512494843286,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00142.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301046,ok,2003.37,408,0.42379835684331446,0.05046392366959872,0,3,1.7002519790244488,1013.1158103035383,0.9888061283697345,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00143.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301047,ok,2056.09,408,0.3625145589242912,0.04365445853540202,0,2,1.0177325959472234,1011.9863829715983,0.9885728851034347,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00144.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301048,ok,2052.55,408,0.3577781715797296,0.039348701940651126,0,2,1.0603072392955661,1012.55900280545,0.988548510079021,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00145.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301049,ok,2046.83,408,0.38466994781130237,0.053827266117327924,0,2,1.5294282380396733,1012.7471136207529,0.9883662159183539,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00146.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301050,ok,2056.32,408,0.3898590624656427,0.03592324033210182,0,3,2.858417066934178,1012.077596294692,0.9884339276409085,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00147.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301051,ok,2056.11,408,0.3824746169745983,0.04300653441373487,0,2,1.4989935956084173,1011.9511337631883,0.9885172306429136,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00148.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301052,ok,2060.68,408,0.30462691138094444,0.03683388047253326,0,1,1.0,1012.3560239948642,0.9886036362915829,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00149.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301053,ok,2023.64,408,0.2776876328400274,0.035575238973475656,0,2,1.2490393159786828,1011.8648903504801,0.9883165555824673,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00150.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301054,ok,2077.18,408,0.34727190941002717,0.04861415889948683,0,2,1.0748694566485364,1011.8592784823687,0.9886435351488856,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00151.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301055,ok,1983.52,408,0.3237764069484672,0.050404094280429225,0,3,2.2499216822229373,1013.120757594696,0.9884386736573564,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00152.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301056,ok,1985.44,408,0.32909370141054917,0.046011437444929165,0,3,1.3143245350373398,1012.4498254805363,0.9886177176265338,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00153.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301057,ok,2053.72,408,0.3239744590802125,0.05119793195730563,0,3,1.3681979978914185,1012.0010332844759,0.988613227342161,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00154.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301058,ok,2048.87,408,0.36745764847465473,0.032438413709224116,0,3,1.980769884657088,1012.1789547074446,0.9888291998826707,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00155.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301059,ok,2053.79,408,0.37657696264219115,0.041187654898847,0,1,1.0,1012.6705197837772,0.9883955841981895,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00156.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301060,ok,2063.47,408,0.3619191827188093,0.04279218008651851,0,1,1.0,1013.7027538873267,0.9884646511800826,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00157.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301061,ok,2033.14,408,0.32837288261015773,0.0345452435491106,0,1,1.0,1011.9147393516686,0.9884121493654714,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00158.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301062,ok,2055.57,408,0.3608725218064724,0.04770998345442811,0,3,2.007896964149621,1012.246069423643,0.988780558915099,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00159.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301063,ok,2059.52,408,0.31682655226443657,0.03427224341321995,0,4,2.2008840678876824,1011.77268402321,0.9883821422033386,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00160.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301064,ok,2032.69,408,0.39312453477496845,0.039626543487931466,0,4,1.5596985842503428,1013.1204222297604,0.98844950927166,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00161.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301065,ok,2057.52,408,0.36335521740386456,0.04577587594644812,0,3,2.192967119379949,1012.1608117392494,0.988490211422736,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00162.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301066,ok,2026.91,408,0.3187186689990389,0.039714630117711175,0,3,2.6008284346553565,1012.7527321592352,0.9886292341424473,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00163.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301067,ok,2060.25,408,0.4183160098156997,0.04673481932688746,0,3,2.0262573092634892,1012.5744129857592,0.9886920406865849,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00164.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301068,ok,2165.61,408,0.30223351255381886,0.03560297911839348,0,1,1.0,1011.9413309727684,0.9885468970676626,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00165.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301069,ok,2042.78,408,0.365739508330036,0.040172263191721826,0,3,1.6573717269873585,1011.3315606928552,0.9886357666966263,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00166.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301070,ok,2033.72,408,0.3317142415961688,0.03613609422534793,0,1,1.0,1012.3654418918712,0.9883557199944525,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00167.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301071,ok,2054.55,408,0.35681232788252126,0.03683392178178939,0,1,1.0,1012.0882230096088,0.988301145974429,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00168.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301072,ok,2078.61,408,0.32864795015041126,0.036168089444454,0,2,1.395448121305358,1012.8950076702122,0.9888550933280169,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00169.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301073,ok,2073.13,408,0.36536252430969096,0.037158601852091806,0,6,2.7238287216466994,1012.2027142095825,0.9887426349416174,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00170.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301074,ok,2044.32,408,0.3439218563305816,0.03830374778962311,0,1,1.0,1011.8059025083268,0.9883626524510386,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00171.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301075,ok,2048.47,408,0.3495233300397361,0.03668776766966343,0,1,1.0,1013.507603720137,0.9885503164678247,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00172.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301076,ok,2035.97,408,0.3553101256335194,0.05198766895439785,0,3,2.5256058847048735,1012.0060201466831,0.9884115391549333,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00173.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301077,ok,2060.15,408,0.3866091390381059,0.049066583454358444,0,2,1.2824013717092309,1012.3159401023192,0.9886723168144173,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00174.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301078,ok,2057.21,408,0.37378908180980736,0.04794265865817404,0,2,1.531962142750699,1013.0806044120823,0.9886130241838841,0
TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA,armB(via TASK-2026-09-02-MOCK-PRODUCTION),TASK-2026-09-02-SMC-HIGHRUNG-LAMBDA/armB/results/B_00175.json,64,64.0,0.35,0.3032,1024,6.0,systematic,30301079,ok,2058.86,408,0.3652782221486802,0.04125328033472944,0,3,1.8097305880119432,1012.5658617708679,0.9887388644950289,0
